Sexo,IdadeEvasao,PeriodoEvasao,baixorendimentonasdisciplinas,cenáriopolíticoeconômicoinstável,desinteressecomcursoescolhido,desinteressecomcursosuperioremgeral,desligamentoporcoeficienteabaixode3doissemestreconsecutivos,desligamentoporprazomáximo,desligamentoporreprovaçõesemtodasdisciplinasdoissemestresconsecutivos,dificuldadenaáreaescolhida,distanciamentodafamília,faixasalarialnãopromissora,fimderelacionamento,incompatibilidadedetempoentretrabalhoeestudo,oportunidadedeingressoemoutrafaculdadecommesmocurso,oportunidadedeingressoemoutrafaculdadeemcursodiferente,oportunidadedeingressonaufopemcursodiferente,oportunidadedeingressonoiceaemcursodiferente,oportunidadedetrabalho,perdasdeentesqueridos,problemadeadaptaçãocomocurso,problemascomaprendizadoemrelaçãoaoconteúdo,problemascomprofessoresespecíficos,problemascomumadisciplinaemespecífico,problemasfamiliares,problemasfinanceiros,problemaspsicológicos,positive_sent_pt,negative_sent_pt,positive_sent_en,negative_sent_en,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,Cluster
1,27.0,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,1.0779348558388238,-0.7090143320289085,-0.2840978399718371,-0.26240280876047545,-0.727055541182998,0.38590606027359,-0.37695187706279915,0.47173287647933254,-0.09768893497009898,0.6235717735832552,0.2561536327852457,0.09035045029003505,0.39564520415468085,0.21916890131393318,1
1,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,1.0,-2.0,-0.450851922001658,-0.16192670097207873,0.36243422355357885,-0.10307687148911399,-0.4659289664737077,0.15009547671323908,0.10989793424216455,0.20245994383984775,0.029838529020977625,0.2761920741141096,-0.26820201740915234,0.09381932136262881,0.5390736359512331,-0.11257830734905144,0
1,23.0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,0.0725401796670315,-0.6063090743071896,-0.5348204678543116,0.6499038683998135,-0.7551015748882483,-0.0902372854358269,-0.41161332547436097,-0.12067139353519063,-0.3219819078211303,-0.0469676198546333,0.047977851818265936,-0.16536859749161634,0.03201750170474322,-0.03829699337327322,0
0,19.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-2.0,-0.3125948699907582,-0.6191965608860417,-0.3084079617787616,0.7129677445379307,0.04699289504402884,-0.6544819833368929,-0.13042778505896688,0.3812266558644075,0.1433552106387706,-0.2884340139183013,0.32698732377545037,-0.13774280243980044,0.1110825254602108,0.09646565858994707,0
1,22.0,6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-3.0,1.0,-2.0,1.5784959308178341,1.4420873039093132,-0.3647898402373544,0.14874327560327086,-0.10856474760262569,-0.5515305596139467,-0.14245799951586405,0.5581996568672412,0.11157840814844447,-0.09653067800099471,-0.03985457981782467,0.1923387029281622,-0.2571336139860316,0.436583672126768,1
0,21.0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-2.0,2.0,-4.0,0.6128620371258959,-0.5417587871671521,0.19402729679334776,1.4513830471233016,0.5962497846754317,0.3620327253177561,-0.3253347203889273,-0.31905048455271884,-0.17945331750349197,-0.18547980630904073,-0.03138082316834319,-0.27978604418542796,-0.45479551214440483,-0.02621421581000956,1
0,22.0,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,1.0,-4.0,0.2917101103516857,-0.10656224030685839,-0.011236873649033472,0.7731116626401565,-0.13681379080190417,-0.7291466575850842,-0.20927111089608502,0.7930324119668948,-0.05184972494545222,-0.6025355106828694,0.4104250530166244,0.4527034503967415,-0.015661075411353864,0.13983038274251725,0
1,19.0,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-3.0,1.472854986712655,0.9483034504421102,-0.4824572351489723,0.36171510129798434,-0.19174641968644263,-0.7927216787402047,0.001592413939072344,-0.9439946636321529,-0.02660265723333726,0.41899477389951684,-0.05723585654345966,-0.071079164599412,0.02868557212559713,-0.40830686869244615,1
1,19.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,1.0,-2.0,1.1786643564539991,0.3375030444983497,-0.826573935406639,0.26341531314460487,-0.2931303725870328,-0.06722649145278477,-0.4335828809000286,0.14926530372627198,-0.2698896182295672,-0.4190517927846066,-0.35579269954688447,0.36835892075796617,-0.41486476686938123,0.16502736226034093,1
0,18.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,-2.0,-0.5168993311389274,-0.03810396762196851,0.14147713171280102,0.09169606327770764,0.48065361432308884,-0.8613584991485012,-0.12089564135557027,-0.008656743398102079,0.14233682645433612,0.30164315369256456,-0.10620395599577237,-0.1069502846356957,0.3128367871696519,0.049029221644880425,0
0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-1.0,0.01738509157620094,-0.7933912498154849,-0.2737689394653443,-0.31012791671270074,0.6549107122536864,-0.30377297824093563,-0.4401928098473301,-0.575320998292879,-0.07907994785025853,0.19722062109045335,-0.16788259019379387,0.3674322060368282,-0.2830939028943978,0.20977046544394734,0
0,20.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,1.8302895182863603,-0.6506934868755665,-0.24828269711284223,-0.1466493839396918,0.9459897760729059,0.46106506883028836,0.5331853788887548,0.47088178702635647,-0.040367780156902115,-0.11747580133285143,-0.3224041329959859,-0.30722112452392236,0.1380725867769383,-0.08481648774138696,1
0,21.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,1.0,-3.0,-0.5732160517839489,-0.5639117779087741,0.41410879251334437,0.34527381888704767,0.1628078857567378,-0.6526268872219961,-0.20216801332933132,0.05929912179371848,-0.03259105788469199,-0.3581753161489003,0.02076626721206209,0.11353069390385424,0.02648085699823901,0.33938433549410923,0
1,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.0,2.0,-2.0,-0.6211687665560811,0.20770893687366038,0.1673573584189294,-0.009495887021546759,-0.22411078630556833,-0.15997505245290716,0.2327064493989119,-0.4744358288970369,-0.11806925251640603,0.32552514859170173,0.41384283992636395,-0.2903956491457975,0.07526851939990109,0.2638191921210743,0
0,30.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,0.3096848803455653,-1.1643520569018035,-0.19137223663512667,0.69463679018227,0.10080404085332899,-0.048045465380451555,0.2851931646009988,0.5726920312256929,-0.17627951407857775,0.6296380358706992,-0.3367520429263686,0.14391596583929492,0.4163479179808768,-0.17355012592773988,0
0,21.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,-0.8140007344923356,-0.043887789721323706,0.15143031008855642,-0.05506208365264016,0.8174977741138224,-0.18428259708516986,-0.4321508852513148,0.3592096349753277,-0.07125419263434817,-0.1550422499453641,0.08394399505484466,-0.023574067454787177,0.07989326445051236,-0.31844059499592253,0
1,21.0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.0,1.0,-3.0,-0.25017775614199766,0.06061663086425688,-0.17896680867489093,0.6231074068082145,-0.6725898096162739,-0.29310615430005466,0.18347993287966083,0.03044937662951385,-0.09632965158193817,0.2852960580339438,0.649921891288824,-0.29636895010381625,0.08167995890971545,0.12706546445994796,0
1,27.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.0,1.0,-1.0,0.10257691127108602,0.9813313415467653,0.1807967353379883,0.05232965653174029,0.1402309208229528,-0.10810424229829163,0.39265337810876233,-0.8365301676560267,0.35821758212393673,-0.7859027760680777,-0.7596920223797421,0.14677353011542582,0.21559377102966354,-0.36437664313971263,0
1,32.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-2.0,-0.315220132184417,0.4663616167816122,0.1670517816972661,-0.4865925448254136,-0.2430624329451198,-0.139799200050782,-0.1282160596529746,0.4234318260384115,-0.34243025983199316,-0.5188229704335318,0.34904528627608605,0.1998585228712057,0.23566554935604894,-0.5909100764527743,0
1,18.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-2.0,0.7932666535723963,1.6898013757643,0.72897744837164,0.44824476925067547,0.3618693629938535,-0.516524507014282,0.4912559746292325,-0.8411996092065734,-0.10770716792921974,0.2343112216775227,-0.06855921694988283,-0.6826336728113142,-0.20534303386807481,-0.6624186743878828,1
1,25.0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3.0,-1.0,-0.1310807189160205,-0.3944480883282891,-0.8775710023457892,0.4102601865349207,-0.13388806001402678,0.47662620394006183,-0.15915841238411,-0.6526117964857304,0.04507092824759759,0.15176054746424988,0.1636350975754521,-0.08411998221020031,0.17455530498741875,-0.10514679835324009,0
0,22.0,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,-2.0,2.677738087841073,0.8394412130363845,0.4762748114121286,0.3163791774382059,0.8740210911006216,-0.1288035061760515,-0.37036210141675824,0.5544161656343114,0.6704898164631898,1.0816669919218254,0.28821453508268224,-0.36235549127856426,-0.47197708661125615,-0.433379146425153,1
1,25.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,-0.327818403354403,-0.23917487521508926,0.5894192506280451,0.16745845705796905,-0.7333397788764556,0.10084726890066248,0.00985596301514033,0.3561067514171456,-0.0666717906140479,0.16599903700682891,-0.14768023527984706,0.19543529557217923,0.5294493562734014,0.11991068103204261,0
1,32.0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,1.0,-2.0,0.26955469931825815,-0.10563180839818756,-0.6089206273776742,0.7891885792205658,-0.44325304565509344,0.22305907014412352,-0.3106121406545063,-0.168404237655013,-0.025714614605291026,-0.12245312920997117,-0.5228973131308035,-0.4277289292292928,0.019003341673808564,0.01638104428606949,0
0,23.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.7820194476374415,-0.635746835189764,-1.0351348187432519,-0.15502166749534507,0.39184210387833146,-0.5190488356261724,-0.2089339134541582,-0.16825978936660033,0.25348001869788,-0.3520092282401695,0.3952040529361721,0.031083193537205008,0.03783269363371482,-0.3924117360652174,1
0,24.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,0.1267344397643662,-0.8551498242674562,-0.0992200752038134,-0.19671115272613668,0.041253418611903896,-0.48104773696216846,-0.729191457317287,-0.05996626731959233,0.04509923102198876,0.29598682668270704,-0.12347751185727342,0.30619142639868535,-0.6211371835395393,0.4221006470044716,0
0,28.0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-0.04370348964829506,-0.21904381348065824,-0.7419806958511062,0.025505556373920383,0.38505747887341185,-0.5023078294099697,-0.0860415665274164,0.08888071059638444,0.6992953416747753,0.48245839099887905,0.7118303641672646,-0.10097878743152765,-0.3229952968395636,0.30081353952305956,0
1,24.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,-1.0,1.0487375615307348,-0.38892403782856444,-1.086954673374446,-0.6997284462777593,0.06083147932180324,0.26825937826307145,0.5876544534687667,-0.12534687643955383,-0.1607222523397597,-0.12592229534608268,0.13925953219881224,-0.008499476359533725,0.03006764129164381,0.15533474636780537,1
0,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-2.0,-0.6306752785196454,-0.49407616577304264,0.031180309718740293,0.027179880381571368,0.5009020553182203,-0.5200756014880299,0.6254115171440077,0.38035477163407583,-0.17048202089612194,0.10904630170137077,-0.3042218662030999,-0.15369044430771966,-0.05873747259051682,0.17246164517438875,0
1,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.0,2.0,-1.0,-0.7868362024310527,1.0169727138548104,-0.1367388368196059,-0.13590375240299832,0.5124494806379827,0.17652097581976797,-0.5078379312768757,0.027640384311874957,-0.25656271892803323,0.3458137413547263,0.06576571108390432,0.45184295297428584,0.2595813225996945,0.06051638103067378,0
0,18.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-0.9105306132085836,-0.06906735924605652,0.0011401995577200751,-0.2109655019005842,0.7421556253304905,-0.3017732143341049,-0.41445372883412696,0.34710005502523367,-0.055013229718656596,-0.1362098317607695,0.05449950733379334,-0.2700416734653257,0.21615634965062525,-0.3136432158055952,0
1,18.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,-1.0,0.02566735656980422,0.19024615691181004,-0.27825884561767655,-0.7761539915264012,0.10405615459237533,-0.12898812567174006,0.2931872027523216,-0.49556141379004237,0.039660399180558,-0.5070363573057437,0.14626031414775664,0.6394823854738169,-0.09350942628861163,-0.04870740815823138,0
1,25.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-2.0,-0.6754052224189007,-0.0051121091752342265,0.04705358880602274,-0.0934056763800947,-0.406532647772509,-0.16142413097651195,0.06349456060886122,-0.04625823147754734,-0.12503086470372754,-0.0531340071846827,-0.13031792560729735,-0.16052427170799816,0.033132980676892465,0.046081753788684454,0
1,30.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,-0.22331776873074027,0.10971150546920816,0.4239001100048471,-0.37257903219127575,-0.748088117490406,-0.18706742281265074,0.1015439740284392,0.11491790289826104,0.7584023291881101,-0.34611962586607353,0.0274461777973654,0.3031109762175407,-0.5714199461944676,-0.2729965207023857,0
1,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-3.0,1.0,-3.0,-0.09585224199240193,-0.09997661042075988,0.09149548125234322,0.10914249574278197,-0.49328415875388715,-0.43600595399459535,-0.39841966051445454,-0.42548419623246825,-0.47248922485562467,0.5725813156365985,-0.3506100900707773,0.03890661739755727,0.1116606490942264,-0.007835180867305218,0
1,19.0,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-3.0,1.0,-2.0,1.1661785411097263,0.38494483920952743,-0.6731978442854962,0.050648280929665085,-0.4058987124282642,-0.852847673592409,-0.19508132170367568,-0.3744449625001741,-0.2276455250212541,0.34362888252309326,0.010362304888999013,0.5244459521018188,-0.16323654045746616,-0.5949587575822846,1
1,26.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-2.0,0.4854674465655981,-0.2028608485438452,-0.4230182295078784,-0.7908273011280196,-0.24555415219773463,-0.27002301777812926,-0.18680229874944249,-0.49401522673809867,-0.3008438222770922,-0.2381001548682045,-0.22552879028487197,0.2177956076665385,-0.1777106240530305,-0.3166273951328859,1
1,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-2.0,1.0,-2.0,-0.2420682258317189,0.9838760750687443,0.22837176279863386,0.3154835954954978,0.611248819907688,0.6443171664088184,0.199251506560239,0.8142065663253967,-0.90803448077827,0.0115627138364446,-0.4708273474476881,-0.329894383965187,-0.7463859559876158,-0.023923919956446067,0
1,19.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,-0.5936034276980704,-0.11785547412970807,0.49075106391067996,-0.048496983690657774,-0.7068950092304113,-0.2104271146698001,0.05352223903813523,0.13901620878451892,0.30896766049130664,0.06993496098896891,-0.0963358625766632,-0.07419383942910683,-0.47053617819385124,-0.13493436756893537,0
0,28.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,-1.0,-0.4305872281746518,-0.062124877710355145,0.3490202387862167,0.2889781434014964,0.6100650292387376,-0.1804964901955023,-0.012349029329262459,0.012653023978114238,1.0435159466588073,-0.304931521780886,-0.6828748161637692,-0.36752345017538457,-0.3614369750458335,-0.01137418024988068,0
1,30.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,-1.0,2.0,-2.0,-0.2967889035528593,1.2966310745106648,0.22633596987595622,0.2569762396298904,0.13095837881076658,-0.42233918773943174,0.03604617764537553,-0.8487802154622812,0.04824870066148255,0.8918828668952943,0.13957810182599925,0.11033273241339733,0.20645488512017915,0.197801124344918,0
